Store,Week,Temperature,Holiday,CPI,FuelPrice,Unemployment,WeeklySales
25,38,46.73,No,205.0627881,2.917,7.484,661644.19
26,16,50.81,No,132.2230323,2.961,8.512,986765.01
22,131,72.99,No,142.1916279,3.698,7.753,1007257.83
22,14,63.81,No,135.962,2.981,8.348,1052973.28
14,141,54.47,No,192.3272654,4,8.667,1639585.61
28,4,50.23,No,126.5522857,2.825,13.975,1542173.33
17,100,26.73,Yes,130.0710323,3.119,6.617,777207.3
4,122,77.41,No,130.9592258,3.483,4.308,2179360.94
19,43,42.62,Yes,132.8369333,3.186,8.067,1993367.83
37,7,59.56,No,209.9803208,2.72,8.554,460020.74
27,69,66.43,No,138.6782834,4.134,7.725,1820723.17
21,44,50.43,No,211.265543,2.708,8.163,829210.73
32,4,26.64,No,189.6018023,2.586,9.014,1053247.1
33,52,56.62,No,127.5800323,3.231,8.951,231155.9
42,85,77.49,No,129.4306,3.784,8.257,576837.09
27,29,75.16,No,136.5249182,2.913,7.982,1936878.46
18,110,38.1,No,137.5066897,3.876,8.075,1084894.47
43,112,56.28,No,212.7396889,3.787,9.653,610940.94
25,46,21.6,No,204.6321194,3.14,7.484,1047707.59
20,53,28.58,No,205.7329407,3.231,7.343,2351143.07
40,103,14.02,No,136.8564194,3.542,4.261,811365.42
33,4,56.5,No,126.5522857,2.825,10.115,284052.77
35,61,37.27,No,137.9558929,3.638,8.512,762620.94
42,109,57.62,No,130.6457931,3.882,7.545,585895.34
25,112,62.7,No,214.0907105,3.9,6.961,672831.78
38,140,81.61,No,131.0756667,3.966,10.199,458479.01
29,86,62.36,No,136.367,3.758,9.863,475696.37
14,128,79.97,No,191.1685192,3.523,8.684,1544422.35
19,130,74.43,No,138.2033871,3.82,8.193,1248915.43
20,43,46.66,Yes,204.9621,3.039,7.484,2811634.04
4,114,67.69,No,131.0375484,3.864,4.308,2470206.13
1,54,36.39,Yes,212.9367046,3.022,7.742,1649614.93
43,46,56.51,No,203.3996521,2.869,10.21,615761.77
34,95,45.99,Yes,129.8364,3.225,10.148,1345595.82
1,75,85.83,No,215.2771754,3.48,7.962,1534849.64
45,60,41.76,No,184.9943679,3.625,8.549,719737.25
3,73,84.94,No,218.45094,3.594,7.574,385520.71
13,124,65.97,No,130.8295333,3.756,5.965,2152229.11
24,35,66.88,No,132.7568,2.84,8.275,1215273.2
31,99,46.54,No,218.9995495,3.112,7.441,2026176.14
12,23,90.37,No,126.1518,3.1,14.18,943506.28
43,79,87.47,No,207.3732949,3.684,10.641,605956.59
41,5,32.49,No,189.6695049,2.62,7.541,1063557.49
29,35,69.31,No,132.7568,2.717,10.524,474698.01
2,22,82.74,No,210.8803726,2.669,8.099,2003940.64
3,48,53.2,Yes,214.6986466,2.943,7.564,382677.76
22,65,57.2,No,138.3303119,3.988,8.252,926133.8
9,21,85.02,No,214.8965756,2.653,6.384,509263.28
21,25,87.17,No,210.8921319,2.608,8.099,765823.48
36,32,80.58,Yes,210.2641156,2.513,8.36,434471.38
43,104,52.1,No,211.5879908,3.29,9.653,587685.38
36,73,83.95,No,213.8402689,3.569,8.3,360009.94
12,76,88.1,No,129.1338387,3.692,13.503,936001.98
45,53,28.73,No,183.4408542,3.231,8.549,759442.33
9,24,82.93,No,214.6474453,2.623,6.442,474030.51
39,67,77.39,No,214.6899778,3.899,8.3,1325022.77
19,29,72.22,No,132.6616129,2.913,8.099,1419383.19
28,34,81.77,No,126.1900333,2.939,14.18,1111797.21
22,66,53.63,No,138.4131202,4.078,8.252,1032076.06
14,113,50.04,No,190.6107463,3.953,8.424,1905033.01
28,118,76.03,No,131.136,4.171,11.627,1450628.85
31,56,61.27,No,213.190421,3.065,8.028,1365678.22
23,63,45.51,No,134.2784667,3.823,4.781,1263680.51
4,71,80.05,No,129.0357097,3.64,5.946,2073951.38
31,29,89.58,No,211.2596586,2.664,8.099,1376571.21
42,88,75.01,No,129.6938,3.827,7.874,649111.23
21,6,57.1,No,211.037551,2.667,8.324,712312.89
6,100,46.8,Yes,221.1282634,3.129,6.551,1598080.52
9,116,68.04,No,225.3117488,3.877,5.539,542819.03
40,137,59.38,No,138.5673,3.988,4.156,901709.82
18,132,75.7,No,138.1437742,3.772,8.535,967304.07
27,61,37.27,No,137.9558929,3.811,7.725,1628868.28
16,134,61.44,No,198.0984199,3.558,6.061,551152.15
37,125,80.4,No,220.4886472,3.346,6.989,484032.75
24,38,48.69,No,132.8170968,3.049,8.275,1234875.33
27,143,58.99,No,142.7624113,4.071,8,1703047.74
33,76,92.83,No,129.1338387,3.779,8.442,265003.47
29,20,67.13,No,132.4733333,2.805,10.16,558731.74
6,124,82.1,No,223.3680933,3.393,5.964,1642247.48
9,89,67.27,No,220.9836849,3.274,6.054,529515.66
35,104,36.96,No,140.9124021,3.567,8.744,588722.99
8,40,55.76,No,215.323,2.689,6.433,927266.34
3,10,68,No,213.9120595,2.77,7.343,415870.28
9,103,51.56,No,223.7114288,3.268,5.667,480130.04
42,38,68.12,No,126.3815484,3.014,9.003,522467.51
18,113,45.35,No,137.7261935,3.921,8.075,1009121.2
33,15,76.8,No,126.2085484,3.145,9.849,331173.51
13,35,68.74,No,126.2346,2.853,7.795,1765584.48
19,124,68.19,No,138.1295333,3.786,8.15,1440263.15
33,59,72.72,No,128.5121935,3.892,8.951,247234.47
11,79,90.04,No,218.9023209,3.684,7.567,1403198.94
7,106,18.79,Yes,196.9195056,3.103,8.256,563460.77
16,19,62.63,No,189.4000734,2.684,6.842,535587.31
29,130,73.52,No,138.2033871,3.701,9.419,475158.24
19,38,48.45,No,132.8170968,3.049,8.067,1357154.71
14,65,66.18,No,185.8029526,3.962,8.521,1930617.64
29,99,39.83,No,136.5883871,3.413,9.357,1016637.39
12,109,52.27,No,130.6457931,4.178,12.187,1147636.96
11,9,66.16,No,214.1180803,2.719,7.343,1446210.26
32,25,75.69,No,189.774698,2.691,9.017,1109574.11
22,72,63.97,No,139.0028333,3.873,8.252,1042454.61
41,130,73.31,No,197.9792136,3.57,6.432,1344723.97
12,101,50.43,No,130.1575161,3.599,12.187,945823.65
12,138,82.97,No,131.0103333,4.125,10.926,922735.37
30,31,82.57,No,211.1886931,2.577,8.099,461548.98
20,110,41.14,No,213.8711137,3.848,6.961,2139265.4
15,57,28.16,No,133.6141429,3.605,7.771,573374.49
15,14,63.16,No,132.1062,3.095,8.185,661348.88
10,108,56.02,No,130.5502069,3.95,7.545,2039415.74
2,68,67.14,No,215.3834778,3.907,7.931,1688281.86
32,79,74.83,No,193.9110133,3.554,8.622,1201694.14
34,112,47.93,No,130.8966452,3.759,9.653,945143.33
1,142,67.97,No,223.4257233,3.594,6.573,1508068.77
19,142,53.44,No,138.8336129,4.153,7.992,1321102.35
20,131,74.73,No,214.7433514,3.654,7.28,2094515.71
41,78,71.3,No,193.711525,3.547,6.901,1248330.1
40,86,54.09,No,136.367,3.758,4.584,876583.98
4,121,77.47,No,131.0287742,3.551,4.308,2154137.67
34,49,24.5,No,127.1917742,2.98,10.398,900646.94
31,61,56.36,No,214.4886908,3.524,7.931,1344890.73
29,141,54.18,No,138.9117,4.029,9.151,513737
40,128,67.48,No,138.263,3.561,4.156,979848.71
24,123,59.93,No,138.1174194,3.871,8.983,1406313.13
1,51,44.04,No,211.8272343,3.016,7.742,1327405.42
9,135,80.71,No,226.0734135,3.638,5.277,576879.15
21,141,61.53,No,223.0154263,3.601,6.17,653043.44
40,8,39.51,No,131.863129,2.831,5.892,873354.58
12,141,71.74,No,131.1083333,4.468,10.199,934917.47
7,12,43.07,No,189.6190057,2.776,8.963,404751.25
43,27,84.66,No,203.4173387,2.627,9.816,698536.06
38,34,81.77,No,126.1900333,2.939,14.18,330604.9
44,60,42.38,No,128.6160645,3.435,7.224,285031.81
36,135,84.79,No,220.9853964,3.608,6.623,282647.48
6,120,70.5,No,223.3511928,3.63,5.964,1513635.64
1,82,87.96,No,215.7332258,3.523,7.962,1464693.46
35,31,78.52,No,136.5891118,2.715,8.861,948660.79
3,50,44.76,No,214.7470729,2.983,7.551,381061.1
40,28,67.47,No,132.63,2.81,5.326,924011.76
33,65,77.44,No,128.9998667,4.151,8.687,248561.86
8,57,53.18,No,217.2185454,3.288,6.262,935266.43
39,142,71.45,No,222.0951719,3.594,6.228,1577486.33
35,9,46.9,No,135.7464988,2.85,9.051,1189556.47
24,143,55.16,No,138.7281613,4.071,8.693,1307182.29
28,83,93.66,No,129.3259355,3.798,13.503,1468871.49
8,122,78.31,No,225.300865,3.501,5.679,921161.2
16,100,23.91,Yes,196.3586101,3.119,6.232,665861.06
24,71,70.02,No,134.9425484,4.025,8.212,1373841.91
34,93,41.04,No,129.8167097,3.286,10.148,991570.02
33,56,54.89,No,128.13,3.398,8.951,242901.21
17,60,36.71,No,128.6160645,3.435,6.866,781267.76
10,82,91.59,No,129.2832581,3.663,8.257,1728399.07
23,12,46.4,No,132.0226667,2.895,5.435,1315023.08
7,43,17.95,Yes,191.0121805,2.742,9.137,835189.26
43,142,71.25,No,214.7212488,3.594,8.839,623919.23
20,2,22.12,Yes,204.3857472,2.773,8.187,2109107.9
12,65,68.27,No,128.9998667,4.151,13.736,994966.1
21,109,59.3,No,220.4866886,3.63,7.057,764385.4
4,125,81.63,No,130.7929,3.329,4.308,2197299.65
17,67,49.26,No,129.089,3.77,6.774,870625.49
20,10,65.1,No,203.8488134,2.869,7.856,2007796.26
23,113,36.71,No,137.7261935,3.921,4.261,1261964.96
18,129,77.43,No,138.2331935,3.61,8.535,1033543.56
2,110,57.11,No,220.6974332,3.669,7.057,1937628.26
21,2,37.77,Yes,210.8979935,2.548,8.324,809321.44
24,70,73.12,No,134.8551613,4.069,8.212,1554837.62
15,26,72.04,No,132.5983871,2.932,8.099,619224.06
17,91,41.89,No,129.7936774,3.567,6.617,936508.43
27,94,51.42,No,140.4127857,3.717,7.906,1723739.44
37,16,77.34,No,209.3922937,2.826,8.464,510494.7
16,32,57.24,Yes,190.3958293,2.78,6.868,537518.57
36,95,66.41,Yes,217.1812533,3.181,7.716,332811.55
14,40,45.65,No,182.9463648,2.917,8.724,2078417.47
34,23,75,No,126.1518,2.637,9.816,911210.81
28,73,88.95,No,129.0663,3.898,13.736,1208809.34
18,82,70.32,No,136.2136129,3.796,8.89,1147906.46
33,58,66.51,No,128.3995,3.63,8.951,270921.44
15,53,20.69,No,133.1834194,3.4,7.771,556550.85
3,107,52.39,No,223.9170153,3.51,6.833,475591.08
40,11,43.3,No,131.9809,2.885,5.435,882636.96
45,137,67.87,No,191.69985,3.948,8.684,702238.27
34,65,57.73,No,128.9998667,3.781,10.581,895973.02
21,45,46.35,No,211.1247993,2.843,8.163,943891.64
35,115,52.22,No,141.8433929,4.044,8.876,788633.42
24,8,48.87,No,131.863129,2.963,8.326,1258311.56
1,76,88.54,No,215.3611087,3.575,7.962,1455119.97
40,45,21.64,No,132.6764,3.132,5.287,1111215.72
6,28,86.83,No,213.1677529,2.692,6.973,1547654.98
2,88,69.92,No,216.6958311,3.285,7.441,1837553.43
37,130,84,No,220.6234054,3.407,6.623,514489.17
43,72,88.49,No,206.8560238,3.637,10.581,665781.74
19,69,63.2,No,134.7677742,4.134,7.658,1388553.11
35,26,79.78,No,136.4554021,2.781,8.861,1139131.78
18,52,14.84,No,133.1059677,3.243,9.131,849540.85
14,96,50.19,No,188.5024346,3.452,8.523,2143080.57
35,28,77.36,No,136.4928214,2.805,8.861,1090587.5
42,138,81.93,No,131.0103333,4.125,7.17,527165.7
3,41,62.79,No,215.3256258,2.728,7.564,386635.03
29,77,77.79,No,135.8738387,3.882,9.863,507335.75
6,104,53.95,No,221.6769199,3.29,6.132,1315610.66
40,78,67.45,No,135.9639355,3.898,4.584,929096.9
15,10,57.77,No,131.9408065,2.992,8.185,634605.77
1,110,58.76,No,221.0591887,3.669,7.348,1675431.16
11,80,90.3,No,218.9605873,3.638,7.567,1354188.43
20,140,60.77,No,215.9258865,3.985,7.293,2246411.89
20,34,69.37,No,204.8182126,2.713,7.527,1789687.65
2,12,65.11,No,210.1000648,2.795,8.2,1821990.93
18,17,69.12,No,132.2939355,2.906,9.269,1256282.79
11,117,73.4,No,225.1243526,3.814,6.664,1236238.29
22,40,44.34,No,136.7862258,2.938,8.572,1006888.16
9,4,43.83,No,214.8780453,2.561,6.415,473773.27
17,77,69.82,No,129.1507742,3.563,6.745,899044.34
12,84,88,Yes,129.3686129,3.913,13.503,922850.57
30,85,80.62,No,215.6944378,3.526,7.852,382914.66
35,49,34.42,No,136.7332569,3.193,8.549,649289.75
37,100,48.26,Yes,218.2302364,3.129,7.716,451327.61
23,31,72.91,No,132.7248387,2.735,5.326,1405119.23
43,108,53.53,No,212.1174212,3.555,9.653,613042.97
20,64,52.56,No,208.4779405,3.892,7.287,2313861.81
22,97,45.35,No,140.4397857,3.47,7.706,1308967.44
24,46,27.99,No,132.6804516,3.301,8.275,1663525.77
2,130,86.37,No,221.5785461,3.407,6.565,1757923.88
3,32,80.84,Yes,214.8065431,2.565,7.346,352260.97
9,66,62.2,No,219.4315106,3.906,6.38,545251.1
8,143,64.74,No,227.0369359,3.506,5.124,891671.44
3,141,70.31,No,226.9239785,3.601,6.034,410804.39
35,72,67.03,No,139.0028333,3.842,8.512,828594.86
25,78,74.72,No,208.6564699,3.829,7.274,668390.82
25,108,35.51,No,213.4725116,3.739,6.961,613501.05
12,53,45.14,No,127.7195806,3.348,14.021,1046068.17
17,140,52.81,No,131.0756667,3.815,5.527,952609.17
38,99,45.4,No,129.9845484,3.541,12.89,419717.41
10,120,85.19,No,131.0983226,4.308,7.382,1795152.73
10,84,89.06,Yes,129.3686129,3.771,8.257,1670579.82
24,58,39.51,No,133.7361429,3.752,8.252,1253218.7
33,13,73.29,No,126.3805667,3.105,9.849,275883.23
23,37,45.55,No,132.7633548,2.878,5.287,1119809.71
12,1,49.47,No,126.4420645,2.962,13.975,1100046.37
30,74,87.57,No,214.8368678,3.524,7.852,428782.38
38,58,57.75,No,128.3995,3.818,14.021,357897.18
3,21,83.79,No,214.6660741,2.653,7.343,357346.48
40,70,66.16,No,134.8551613,3.973,4.781,1075687.74
42,141,76.03,No,131.1083333,4.468,6.943,612379.9
14,56,35.78,No,184.1625632,3.274,8.549,1875708.88
44,116,50.24,No,131.1173333,3.845,5.621,323233.8
8,62,65.62,No,218.50267,3.622,6.297,949825.83
6,138,70.81,No,224.4017192,3.721,5.668,1425603.65
43,15,72.14,No,202.3705092,2.854,9.593,690851.59
38,61,63.63,No,128.7199355,3.772,13.736,382098.13
27,91,51.81,No,140.4447903,3.757,7.906,1710372.4
22,122,70.01,No,142.1095438,3.798,7.671,1102857.37
10,100,48.92,Yes,130.0710323,3.428,7.874,1930690.37
14,37,58.61,No,182.8106203,2.868,8.724,1932162.63
44,63,41.72,No,128.9107333,3.616,6.906,289667.55
45,97,46.57,No,188.6544692,3.415,8.523,957155.31
10,68,72.62,No,129.0756774,3.99,8.494,1720908.01
23,9,40.5,No,131.9019677,2.826,5.435,1556627.62
37,22,81.85,No,209.984205,2.669,8.36,498292.53
18,77,78.68,No,135.8738387,3.882,8.89,991262.46
42,113,67.92,No,130.9670968,4.294,7.545,544408.14
22,34,65.14,No,136.6317821,2.718,8.433,902779.25
14,83,70.63,No,186.6189274,3.703,8.625,1750891.47
16,86,50.39,No,194.8099713,3.581,6.338,504856.97
29,106,35.68,Yes,137.1666774,3.655,8.988,545840.05
30,33,83.03,No,211.1806415,2.582,8.099,462058.19
42,7,61.46,No,126.6066452,3.054,9.765,519914.1
1,79,91.65,No,215.544618,3.684,7.962,1624383.75
9,64,72.35,No,219.0861659,3.807,6.38,549502.11
45,132,78.65,No,191.1626135,3.722,8.684,733037.32
43,32,81.32,Yes,203.4214677,2.565,9.816,722120.04
42,127,86.87,No,130.7196333,3.666,7.17,618702.09
41,33,62.4,No,190.4688287,2.8,7.335,1111170.91
43,76,84.67,No,207.1940691,3.575,10.641,631827.38
17,95,32.81,Yes,129.8364,3.445,6.617,1225700.28
12,88,70.44,No,129.6938,3.827,12.89,951244.66
6,102,48.33,No,221.4893412,3.261,6.132,1344243.17
11,121,78.44,No,225.2515168,3.561,6.664,1297335.87
2,122,78.38,No,221.3852748,3.501,6.891,1910092.37
24,98,36,No,136.5335161,3.611,8.454,1624994.43
36,134,81.26,No,220.8526787,3.574,6.623,282545.55
15,77,79.97,No,135.8738387,3.972,7.806,607475.44
41,133,65.77,No,198.1001057,3.545,6.432,1560590.05
20,75,74.69,No,208.4386847,3.711,7.274,2123787.79
42,139,82.52,No,131.043,3.966,7.17,505978.46
9,49,41.82,No,214.9234729,2.976,6.416,490981.78
32,140,55.34,No,198.8221322,3.779,7.557,1202775.24
6,6,58.82,No,212.9037017,2.667,7.259,1558621.36
44,8,41.48,No,126.6050645,2.819,8.119,276279.49
7,4,24.91,No,189.6018023,2.586,9.014,496083.24
38,44,43.33,No,126.7313333,3.041,14.313,351925.36
25,2,19.64,Yes,204.3857472,2.773,8.187,583364.02
28,65,68.27,No,128.9998667,4.151,13.736,1222367.9
36,94,66.28,No,216.9395861,3.26,7.716,332901.94
19,79,73.84,No,136.0540323,4.02,7.806,1408968.55
17,94,32.93,No,129.8268333,3.489,6.617,877724.31
42,80,85.61,No,129.2015806,3.794,8.257,603147.26
10,46,59.15,No,126.8794839,3.125,9.003,2811646.85
32,29,71.46,No,190.2948237,2.732,9.017,1189887.86
4,131,83.86,No,130.737871,3.374,4.077,2174514.13
28,29,92.81,No,126.0766452,3.041,14.18,1195897.6
20,4,32.32,No,204.4630869,2.754,8.187,1898193.95
9,18,79.65,No,214.7257848,2.705,6.384,586061.46
4,93,47.12,No,129.8167097,3.286,5.143,2203028.96
10,67,74.04,No,129.089,4.202,8.494,1712995.44
12,68,66.59,No,129.0756774,4.169,13.736,924134.99
22,109,37.47,No,141.3875357,3.827,7.503,974866.65
16,24,67.68,No,189.6125456,2.699,6.868,586583.69
21,67,75.04,No,215.6124735,3.899,7.931,754236.7
27,42,50.81,No,136.7715714,3.138,8.021,1704785.74
37,64,74.57,No,214.1921572,3.807,8.3,526434.37
39,3,43.96,No,210.0451024,2.514,8.554,1230591.97
14,57,38.65,No,184.3879911,3.433,8.549,2041215.61
3,91,71.04,No,221.0801842,3.372,7.197,389540.62
23,11,44.25,No,131.9809,2.885,5.435,1288823.72
14,14,70.75,No,181.6468154,2.966,8.899,2370116.52
6,105,57.45,No,221.7707093,3.36,6.132,1496305.78
3,20,83.52,No,214.7858259,2.637,7.343,364076.85
26,127,64.94,No,138.2296333,3.538,7.405,1180470.8
14,17,69.27,No,182.0464181,2.899,8.899,2227152.16
1,129,80.42,No,221.9327267,3.311,6.908,1497954.76
43,109,56.43,No,212.3180074,3.63,9.653,693249.98
24,23,79.05,No,132.5461333,2.94,8.117,1665502.55
26,39,40.3,No,132.8708387,2.938,8.149,895069.88
30,103,52.21,No,219.6258417,3.268,7.057,438760.62
18,116,60.88,No,137.9230667,4.046,8.304,1025813.8
25,14,63.67,No,203.6101784,2.966,7.856,724468.97
33,123,90.94,No,130.8896774,4.103,7.396,286082.76
17,36,58.06,No,126.2791667,2.841,6.885,827738.06
37,89,74.16,No,216.0885258,3.274,7.716,513636.01
41,64,42.86,No,192.5234638,3.636,6.934,1304481.75
40,18,65.7,No,132.3648387,2.857,5.435,1052429.03
40,6,35.1,No,131.784,2.805,5.892,899352.4
43,85,77.17,No,207.8527143,3.526,10.641,618877.13
19,80,70.92,No,136.144129,3.995,7.806,1360969.45
3,25,83.32,No,214.5564968,2.608,7.346,352864.49
11,139,77.67,No,226.5180926,3.666,6.334,1227430.73
43,64,74.49,No,207.2581929,3.807,10.581,638280.67
23,24,73.94,No,132.5667742,2.796,5.326,1413124.11
17,40,42.54,No,126.4912903,2.831,6.885,818434.49
13,75,77.3,No,129.1125,3.563,6.877,2021699.38
27,22,76.25,No,136.3722893,2.958,7.982,2024554.1
42,60,62.53,No,128.6160645,3.716,8.744,522673.62
24,88,53.87,No,136.472,3.775,8.454,1405914.39
11,7,61.51,No,214.5301219,2.72,7.368,1364207
24,131,73.26,No,138.1735806,3.819,8.953,1440374.13
2,90,64.53,No,217.1650042,3.353,7.441,1834680.25
9,68,70.49,No,219.3622809,3.907,6.38,518266.9
12,66,68.4,No,129.0444333,4.193,13.736,1021154.48
40,36,52.02,No,132.7516667,2.776,5.287,972405.38
44,70,52.76,No,129.0490323,3.752,6.906,308950.04
22,73,68.53,No,139.1832917,3.851,8.252,1012584.2
42,107,54.12,No,130.4546207,3.781,7.545,606671.5
35,19,68.9,No,136.2874263,2.809,9.051,1160412.71
42,122,80.06,No,130.9592258,4.277,7.382,521953.78
24,113,47.28,No,137.7261935,4.098,8.659,1230106.13
45,26,79.78,No,182.4415378,2.781,8.743,716859.27
35,124,69.52,No,142.1292548,3.62,8.876,848289.41
5,113,67.76,No,221.9480412,3.845,5.943,331318.73
19,136,72.2,Yes,138.4729355,4.076,8.193,1497073.82
41,71,61.1,No,192.8470612,3.735,6.934,1311690.11
33,138,86.53,No,131.0103333,4.125,7.147,252709.58
12,128,95.61,No,130.683,3.723,10.926,960312.75
6,96,51.18,No,220.2937686,3.172,6.551,1688531.34
42,56,53.59,No,128.13,3.398,8.744,526904.08
24,114,45.25,No,137.7970968,4.143,8.983,1524734.29
20,76,74.88,No,208.5309337,3.76,7.274,2039875.75
20,103,27.65,No,212.8336399,3.533,6.961,1892775.94
8,100,36.33,Yes,223.0576765,3.129,6.123,858572.22
26,37,39.93,No,132.7633548,2.878,8.149,937956.89
40,62,34.77,No,134.1777742,3.72,4.781,947753.32
41,12,45.29,No,189.6190057,2.776,7.363,1067340.74
19,127,76.07,No,138.2296333,3.646,8.193,1557120.44
25,45,22.65,No,204.6877378,3.109,7.484,964729.18
34,115,59.12,No,131.108,3.881,9.575,987353.65
33,111,65.99,No,130.8261935,4.273,7.603,278067.73
42,44,51.17,No,126.7313333,3.041,9.003,500250.8
16,4,18.12,No,189.6018023,2.586,7.039,443242.17
16,48,19.66,Yes,191.2557002,2.829,6.986,575317.38
22,136,73.3,Yes,142.500303,3.921,7.753,996628.8
42,45,60.51,No,126.7934,3.091,9.003,585175.24
21,18,82.68,No,210.833616,2.705,8.2,806012.48
37,116,70.87,No,220.2483937,3.877,6.989,523483.19
8,136,80.87,Yes,226.0153733,3.73,5.401,932160.37
3,78,88.07,No,218.8440545,3.682,7.567,345381.29
31,64,70.79,No,215.1096657,3.807,7.931,1461393.91
40,74,65.25,No,135.4468,3.815,4.584,1048866.3
37,94,66.28,No,216.9395861,3.308,7.716,527495.09
37,39,76.22,No,210.6736944,2.716,8.476,514485.9
16,61,35.75,No,192.2691707,3.461,6.339,459756.11
23,136,66.74,Yes,138.4729355,3.921,4.156,1427162.26
25,94,46.41,No,211.1847207,3.53,7.082,728525.6
14,123,64.3,No,191.0155329,3.689,8.567,2099615.88
2,76,89.83,No,215.0134426,3.575,7.852,1785187.29
39,2,44.58,Yes,209.9970208,2.548,8.554,1266229.07
5,24,83.98,No,211.6561123,2.623,6.496,280701.7
35,133,76.51,No,142.2157385,3.807,8.839,887979.47
8,65,62.29,No,219.071119,3.81,6.297,855014.77
43,51,53.05,No,203.8315161,3.016,10.398,601004.79
26,44,27.73,No,132.7566667,3.065,8.149,1016143.64
18,97,42.36,No,136.5030667,3.47,8.471,1368471.23
22,105,40.58,No,141.0161924,3.633,7.503,958487.75
12,18,81.39,No,126.1360645,2.941,14.099,1049357.36
42,66,73.56,No,129.0444333,4.193,8.494,612337.35
22,137,66.42,No,142.5938833,3.988,7.753,918049.28
23,101,24.29,No,136.698129,3.439,4.261,1150662.55
16,117,59.69,No,197.664546,3.927,6.169,398445.15
2,98,50.13,No,218.8217928,3.159,7.441,2432736.52
45,121,67.21,No,191.0028096,3.798,8.567,817741.17
15,112,58.92,No,137.6552903,4.054,7.943,565481.88
22,24,76.3,No,136.4179827,2.796,8.433,988392.99
31,54,34.61,Yes,212.5928624,3.022,8.028,1539230.32
7,61,24.83,No,192.2691707,3.461,8.595,513409.67
22,11,51.14,No,135.82725,2.885,8.348,1000968.67
9,86,74.42,No,219.9746423,3.467,6.404,506743.78
13,71,61.39,No,129.0357097,3.732,7.193,1997816.98
5,27,86.1,No,212.0624447,2.627,6.496,303043.02
18,34,64.82,No,132.7619333,2.718,9.342,950862.92
32,38,52.3,No,190.9070184,2.762,9.137,1102185
19,25,74.68,No,132.5825806,2.924,8.099,1372043.71
12,8,60.06,No,126.6050645,3.083,13.975,981615.81
24,64,46,No,134.3571,4.061,8.212,1372484.9
3,118,79.51,No,225.1797511,3.749,6.664,439913.57
44,122,61.11,No,130.9592258,3.788,5.621,323410.94
36,118,77.17,No,220.3545033,3.835,6.989,312467.52
44,39,45.12,No,126.4364194,2.841,7.61,286497.49
17,80,64.79,No,129.2015806,3.606,6.745,800819.79
8,64,65.11,No,218.8986857,3.807,6.297,937473.13
14,127,82.99,No,191.1338827,3.475,8.684,1862128.95
14,100,37.79,Yes,189.0620155,3.389,8.523,1914148.89
4,5,43.49,No,126.5782857,2.654,8.623,1971057.44
